YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,RADAR_DIST,RADAR_2026
1992,8,32.17,-88.65,0,126.11970287125783,True
1992,10,31.9,-89.02,0,100.19983338639331,True
1992,11,31.0,-91.12,1,86.54307077400756,True
1992,11,31.48,-90.55,2,103.75232945524569,True
1992,11,31.7,-90.4,2,75.46599742729423,True
1992,11,31.82,-90.38,1,63.29286315848583,True
1992,5,31.32,-89.32,0,123.84404122885806,True
1992,9,39.65,-104.57,0,15.332912332861733,True
1992,6,43.8,-96.02,5,61.68518394959538,True
1992,6,43.85,-96.0,5,65.43223641487144,True
1992,6,43.95,-95.9,4,77.79530104172038,True
1992,6,38.12,-104.02,0,190.8155980257328,True
1992,6,37.35,-102.85,0,245.6525486405864,True
1992,6,37.25,-102.82,0,245.36711935394416,True
1992,6,37.17,-102.65,1,231.29612979397484,True
1992,6,39.0,-104.97,0,94.76069767517845,True
1992,6,38.83,-104.82,0,108.95686654030168,True
1992,6,38.7,-104.72,0,121.75536656220282,True
1992,6,39.98,-104.75,0,27.674952352397998,True
1992,6,40.07,-104.65,0,32.73806302329836,True
1992,6,39.92,-104.6,0,15.535023850412616,True
1992,6,39.98,-104.8,0,30.54129280126457,True
1992,6,40.02,-104.77,0,32.235409476979285,True
1992,8,39.6,-75.93,0,95.90540409878422,True
1992,11,38.83,-76.95,1,49.26688759114406,True
1992,6,40.45,-104.6,0,73.90721165849305,True
1992,6,40.52,-104.48,0,75.43393433449046,True
1992,6,40.48,-104.12,0,85.17390576251897,True
1992,6,40.48,-104.12,0,85.17390576251897,True
1992,6,40.45,-103.78,0,98.39308370571241,True
1992,7,37.78,-92.27,1,116.65492771704298,True
1992,7,40.4,-94.53,1,162.7444153027919,True
1992,8,39.02,-104.03,0,96.07664207377938,True
1992,8,39.78,-104.33,0,18.454826459892285,True
1992,8,40.08,-102.1,0,86.34446109511084,True
1992,7,32.33,-87.13,0,99.49752551043258,True
1992,11,30.05,-91.92,2,124.95995782784382,True
1992,11,30.08,-91.87,2,129.5679825516959,True
1992,11,31.47,-91.72,2,124.3283952010692,True
1992,11,31.47,-91.72,3,124.3283952010692,True
1992,11,31.82,-91.6,3,149.9406715672304,True
1992,11,31.85,-91.48,3,148.8172726480254,True
1992,11,30.87,-91.27,2,91.21812720648882,True
1992,9,45.65,-95.7,1,189.34769978777595,True
1992,9,45.4,-95.62,0,172.43575356649637,True
1992,9,45.2,-95.32,0,143.30747827047824,True
1992,9,45.27,-95.23,0,138.8664390544569,True
1992,9,45.13,-95.23,0,134.57462567549751,True
1992,9,47.35,-95.17,0,163.27482559030176,True
1992,9,47.35,-93.17,0,92.4074081191096,True
1992,9,47.52,-91.93,0,78.83994731960885,True
1992,11,31.43,-89.92,3,94.71032320479897,True
1992,11,31.97,-90.23,4,41.50742555514552,True
1992,11,31.97,-90.2,4,40.00239044294587,True
1992,11,32.68,-90.87,1,94.22536691009041,True
1992,11,32.08,-90.22,4,31.40061249729924,True
1992,11,31.65,-89.73,3,74.04962403349506,True
1992,11,31.85,-89.52,4,64.81825960727232,True
1992,11,32.48,-89.72,4,33.335724322084644,True
1992,11,32.6,-89.72,4,43.382158695422646,True
1992,11,32.08,-89.28,4,69.92704190656902,True
1992,11,32.25,-89.22,4,71.9537188706746,True
1992,11,32.95,-89.5,4,87.23049790180907,True
1992,11,32.53,-89.03,1,93.81567077687514,True
1992,11,32.62,-88.97,1,102.42074361020195,True
1992,6,45.23,-94.07,2,58.026815805853914,True
1992,6,45.67,-93.93,2,95.6570267545709,True
1992,6,43.03,-85.95,0,36.27452006315107,True
1992,11,33.2,-89.32,4,119.6961730232707,True
1992,11,33.62,-89.17,1,83.60570262472561,True
1992,11,32.8,-88.7,2,126.74036110297938,True
1992,11,33.77,-89.12,1,74.39373834174684,True
1992,11,33.83,-89.07,0,68.80426830811994,True
1992,8,32.25,-88.58,0,132.09378135946437,True
1992,6,39.92,-104.73,0,21.614119450468728,True
1992,6,39.98,-104.77,0,28.779884766043253,True
1992,6,39.95,-104.77,0,26.38402643144922,True
1992,6,40.27,-102.92,0,144.68718295020335,True
1992,6,38.05,-102.57,0,164.73667168164494,True
1992,6,39.75,-103.2,0,115.09461801097636,True
1992,6,39.55,-104.22,0,38.33996275429414,True
1992,6,39.73,-104.42,0,12.4615294786798,True
1992,6,39.67,-104.3,0,24.699023709787845,True
1992,6,39.53,-104.03,0,52.57331693461953,True
1992,6,40.57,-102.53,0,151.31000500984624,True
1992,8,32.22,-86.22,1,53.59202682273076,True
1992,7,42.03,-86.17,2,84.23993845751775,True
1992,8,32.18,-86.5,1,77.60903466876758,True
1992,1,30.9,-88.58,1,40.718652886922015,True
1992,11,31.17,-85.92,0,54.391713911046615,True
1992,11,31.2,-85.47,0,28.989392410983715,True
1992,11,32.9,-88.3,2,110.88444798436724,True
1992,11,33.42,-88.22,2,53.98431980843042,True
1992,6,37.7,-97.33,0,11.164735189810214,True
1992,6,37.45,-97.0,0,45.191011671503894,True
1992,6,37.08,-97.08,0,71.47971637252594,True
1992,11,33.72,-87.4,1,84.46019328271805,True
1992,11,34.3,-86.8,0,95.98806711615245,True
1992,11,34.53,-86.4,2,53.100846588247556,True
1992,11,34.45,-85.85,1,57.545268935002305,True
1992,11,34.27,-86.03,2,73.61352292924936,True
1992,11,31.38,-92.43,2,57.58253260581364,True
1992,7,39.68,-98.78,0,76.85532006831099,True
1992,6,44.52,-83.8,1,84.40919466528557,True
1992,8,31.85,-89.58,0,61.14321909556295,True
1992,8,32.67,-90.55,0,68.52258720873863,True
1992,8,32.68,-90.8,0,88.49123167197865,True
1992,8,31.97,-90.08,0,35.62461198631835,True
1992,6,30.45,-93.43,1,41.54816172175353,True
1992,11,31.58,-92.55,2,62.16918725331835,True
1992,11,29.53,-90.72,1,114.07954067303801,True
1992,11,29.8,-90.83,1,89.73998856998709,True
1992,10,38.2,-95.75,1,98.03449438005585,True
1992,3,36.18,-115.12,0,57.08924726578994,True
1992,3,36.17,-115.15,1,57.10106264854333,True
1992,6,40.83,-115.85,0,80.84204465569071,True
1992,7,38.92,-92.67,0,138.58369510342328,True
1992,6,38.75,-102.35,0,88.61785598954035,True
1992,6,30.08,-92.4,1,78.64721946419769,True
1992,6,30.08,-92.33,1,85.36828732019458,True
1992,6,30.22,-93.15,1,12.287856197381807,True
1992,6,32.83,-104.38,0,164.657092321685,False
1992,6,32.43,-103.28,0,116.03063684079261,True
1992,6,33.0,-104.88,0,115.90461801961808,False
1992,8,40.9,-107.53,0,212.49176209297852,True
1992,8,38.12,-105.45,0,201.1362415969446,True
1992,9,40.93,-102.65,0,182.49845550111024,True
1992,7,38.95,-92.33,1,145.40153932883828,True
1992,7,39.23,-92.28,0,150.18902886514803,True
1992,7,38.72,-92.17,0,129.0645846307773,True
1992,3,32.58,-87.82,3,118.11955517937625,True
1992,3,34.75,-87.67,1,112.52814936839118,True
1992,9,37.47,-97.83,1,39.79820516871995,True
1992,9,37.7,-97.33,1,11.164735189810214,True
1992,8,32.42,-109.83,0,95.40040954940437,True
1992,8,36.03,-111.65,0,166.96922511874027,True
1992,10,35.43,-111.53,2,99.8239249440395,True
1992,10,35.25,-110.97,0,77.96481604747915,True
1992,10,35.47,-111.18,0,99.60809829287922,True
1992,6,39.88,-98.02,1,60.75113039942103,True
1992,6,39.38,-98.23,2,106.16838777991259,True
1992,6,39.4,-98.2,2,104.45315925030879,True
1992,6,39.43,-98.18,1,101.54635308222369,True
1992,11,32.02,-92.63,1,101.58000282360271,True
1992,11,32.77,-92.53,1,127.84181666855582,True
1992,11,32.1,-92.5,1,114.30160750501393,True
1992,11,32.2,-92.33,1,131.26254034180283,True
1992,11,32.18,-92.05,1,143.7362359476291,True
1992,6,41.47,-98.12,1,130.61535020385605,True
1992,6,41.83,-103.45,0,135.801489860687,True
1992,6,40.77,-98.37,1,50.31396226816418,True
1992,6,41.17,-97.58,2,102.79817747540457,True
1992,6,40.9,-97.9,2,78.99500352026524,True
1992,6,41.55,-97.07,0,63.944855212455685,True
1992,6,41.55,-97.07,0,63.944855212455685,True
1992,9,38.77,-100.38,0,117.81469696698635,True
1992,9,38.78,-100.4,0,119.41222315285361,True
1992,9,39.82,-100.73,0,97.20936217515066,True
1992,9,38.82,-100.3,0,121.26764122019273,True
1992,9,39.58,-100.52,0,104.03909646084416,True
1992,9,39.58,-100.42,0,112.41372564443685,True
1992,9,39.1,-95.23,0,87.3252123893096,True
1992,7,42.02,-102.17,0,131.90267886215335,True
1992,6,39.37,-98.3,1,106.41959082406635,True
1992,7,42.8,-74.97,1,106.65725328859097,True
1992,7,42.52,-76.18,0,39.06411737777956,True
1992,7,42.43,-79.33,2,75.3315808675565,True
1992,7,42.97,-78.52,1,17.81349942679015,True
1992,4,31.33,-87.85,1,81.31744798683867,True
1992,7,42.25,-98.25,0,187.25590966235896,True
1992,7,42.03,-103.32,0,157.49759180005455,True
1992,7,41.07,-103.25,0,130.68385348534972,True
1992,7,38.58,-91.87,1,103.95796676807548,True
1992,7,37.62,-94.02,1,69.46048303488607,True
1992,7,37.67,-94.3,1,92.97529500970275,True
1992,6,32.42,-104.25,2,189.52677814894724,True
1992,6,33.9,-103.17,0,128.26139257396153,True
1992,6,33.78,-103.33,0,140.89665550625037,True
1992,6,34.88,-103.32,0,151.78337586027553,True
1992,6,41.6,-89.7,0,73.24674727588358,True
1992,6,39.93,-91.4,0,150.156009738787,True
1992,7,42.18,-91.13,3,77.84489982666564,True
1992,3,26.6,-81.97,0,130.11843967495352,True
1992,4,29.72,-81.52,0,86.80491460780847,True
1992,11,34.42,-81.22,0,53.24049750245545,True
1992,11,34.3,-81.02,0,40.11434982226555,True
1992,7,45.58,-103.62,0,173.38800538218297,True
1992,7,45.58,-103.62,0,173.38800538218297,True
1992,7,45.58,-103.62,0,173.38800538218297,True
1992,8,44.27,-98.0,1,126.95009845751811,True
1992,8,44.32,-96.78,0,81.52302383548854,True
1992,8,43.87,-96.93,2,35.298970505048246,True
1992,6,40.53,-86.67,1,97.27745437942272,True
1992,11,36.02,-77.2,3,108.55080754814385,True
1992,7,40.72,-92.83,2,134.96494236391823,True
1992,7,40.68,-94.23,0,124.3386738755192,True
1992,8,36.12,-86.42,0,19.070358662989992,True
1992,8,36.17,-86.37,0,19.287776892495735,True
1992,11,35.27,-89.0,1,79.68188159712517,True
1992,11,39.65,-85.67,2,52.616374189648845,True
1992,6,45.85,-96.92,0,124.0468577897533,True
1992,6,45.92,-96.92,1,126.93935638178198,True
1992,11,39.72,-85.68,2,51.363609751959864,True
1992,11,40.2,-85.68,1,74.94690896088878,True
1992,11,39.72,-85.63,2,55.63894984365678,True
1992,11,38.78,-84.92,4,118.53785262621582,True
1992,11,39.6,-84.98,2,101.3608570865987,True
1992,11,39.72,-84.83,2,92.63163360543854,True
1992,11,40.43,-84.98,1,119.68292146450875,True
1992,6,43.67,-97.08,0,29.70245460920734,True
1992,6,49.0,-97.85,1,168.2226582574814,True
1992,6,47.95,-97.18,0,48.15513483590808,True
1992,6,48.0,-97.25,0,52.77691475007208,True
1992,6,47.15,-97.58,0,46.22079186952075,True
1992,3,41.9,-94.03,0,31.63299125948496,True
1992,4,42.7,-94.57,1,128.351170677469,True
1992,4,41.1,-92.08,1,137.4530531981444,True
1992,5,46.53,-100.08,0,58.423093662530725,True
1992,6,46.07,-98.12,1,71.9766108573855,True
1992,6,46.03,-98.13,0,67.51736639898898,True
1992,6,46.1,-97.97,1,79.44271887265461,True
1992,6,46.8,-100.7,0,5.619476890910077,True
1992,6,41.65,-95.8,3,59.77794346517748,True
1992,6,43.15,-96.17,0,66.41043051189062,True
1992,6,41.87,-95.53,3,92.62085610045756,True
1992,6,42.33,-95.47,0,134.63819640770586,True
1992,6,42.0,-95.75,0,91.31338492999222,True
1992,6,46.18,-98.77,0,85.14269516236928,True
1992,6,46.15,-98.6,0,78.53672976035051,True
1992,9,27.53,-82.25,0,24.57490140956035,True
1992,10,35.48,-97.53,1,28.100722771762555,True
1992,9,26.8,-82.27,0,101.5028301625088,True
1992,9,26.47,-80.05,0,102.21796682165119,True
1992,10,27.88,-82.8,2,43.71148564723983,True
1992,6,45.97,-97.05,0,120.28399349257198,True
1992,7,48.15,-102.87,0,220.60684930239532,True
1992,7,47.08,-96.93,0,58.04422231629489,True
1992,8,30.42,-87.22,0,101.81992213429227,True
1992,8,26.68,-80.05,0,124.31624749056354,True
1992,9,28.47,-82.47,0,85.29580192887629,True
1992,9,27.22,-82.47,0,54.375790165161,True
1992,9,27.88,-82.8,0,43.71148564723983,True
1992,4,34.77,-85.05,0,95.99304612030602,True
1992,6,34.72,-81.62,0,57.69950580305184,True
1992,6,34.6,-81.47,0,75.40833634313206,True
1992,6,33.95,-82.17,1,96.9796591082438,True
1992,10,27.92,-82.3,1,25.896352457400013,True
1992,10,28.62,-82.53,1,102.4850943776791,True
1992,10,28.55,-82.53,1,94.76540874556916,True
1992,10,29.13,-82.25,0,159.1180065235823,True
1992,10,29.5,-82.88,0,155.03349064377375,True
1992,10,27.45,-82.25,0,32.092919917356106,True
1992,11,29.83,-84.87,0,81.79722384309052,True
1992,5,40.42,-89.42,0,30.788097003800786,True
1992,5,40.53,-88.72,0,67.18260193050712,True
1992,5,40.65,-88.78,0,72.85559711512362,True
1992,6,35.6,-91.27,0,123.81128959630733,True
1992,10,27.92,-82.75,1,41.73606746200712,True
1992,10,28.25,-82.23,0,62.88046125875487,True
1992,9,38.53,-85.2,1,89.57641661132216,True
1992,11,38.38,-85.25,0,75.52466345267855,True
1992,11,38.52,-85.2,0,88.81766550756913,True
1992,11,38.6,-85.07,4,103.16307671662922,True
1992,11,38.47,-84.95,1,102.78146361615843,True
1992,11,38.88,-84.83,4,105.68410764405907,True
1992,6,35.62,-89.12,0,74.76356989029263,True
1992,11,25.58,-80.28,0,13.768318503467468,True
1992,11,30.63,-87.03,0,106.32737438138737,True
1992,12,28.07,-81.7,0,80.0253701100013,True
1992,6,42.6,-72.93,0,163.9930811454615,True
1992,7,36.42,-94.78,0,75.36816335890418,True
1992,6,36.03,-96.72,0,92.43112200358058,True
1992,4,44.53,-90.07,1,119.06843358664557,True
1992,4,43.62,-90.35,1,71.25312327959375,True
1992,5,45.6,-90.35,1,198.45734695335307,True
1992,6,44.03,-101.67,2,93.25871763351626,True
1992,6,44.92,-97.93,0,70.59024960456223,True
1992,6,45.33,-97.72,0,55.89652181275063,True
1992,8,34.25,-85.15,1,112.39951637363268,True
1992,9,40.75,-88.88,0,77.05708433038232,True
1992,11,27.92,-82.3,0,25.896352457400013,True
1992,6,36.63,-101.68,0,155.32497382916168,True
1992,3,32.65,-87.78,3,110.73565488270191,True
1992,7,41.27,-95.03,0,111.8189579123626,True
1992,7,41.12,-94.37,1,86.76738334840431,True
1992,7,42.37,-93.82,0,71.4938483306959,True
1992,7,44.28,-105.62,0,223.0602540809672,True
1992,7,44.32,-105.48,0,212.2742941738712,True
1992,6,40.35,-104.02,0,76.98136592461461,True
1992,7,38.63,-75.57,0,24.49447462031393,True
1992,8,40.57,-88.9,0,59.5450406605403,True
1992,5,44.67,-89.75,1,131.1819563854021,True
1992,9,38.62,-85.38,1,86.95320160237536,True
1992,11,36.22,-76.58,3,93.11811401290252,True
1992,11,36.3,-76.35,3,96.04095924689453,True
1992,5,28.38,-80.6,0,30.15867841787111,True
1992,6,30.17,-85.67,0,50.12348143334196,True
1992,6,28.45,-80.62,0,37.61859948092016,True
1992,7,27.97,-82.8,1,48.97394119628118,True
1992,7,26.87,-82.33,0,93.14945945341543,True
1992,7,27.77,-82.7,0,30.20437868717913,True
1992,7,27.83,-82.78,0,39.69890366079138,True
1992,7,27.97,-82.8,0,48.97394119628118,True
1992,2,28.82,-82.5,0,124.32379961572047,True
1992,7,38.97,-97.45,1,105.27716341924962,True
1992,7,38.98,-97.3,1,92.2822715003756,True
1992,7,38.82,-96.73,0,47.33072242325836,True
1992,2,27.92,-82.75,0,41.73606746200712,True
1992,2,27.77,-82.67,0,27.345970333081866,True
1992,2,27.28,-82.53,0,48.94585665982781,True
1992,2,28.6,-80.8,1,55.98840946982765,True
1992,2,29.97,-85.25,1,92.4035832247234,True
1992,2,29.95,-85.23,0,95.3416039751913,True
1992,10,40.63,-85.53,1,82.26329096035445,True
1992,10,40.65,-85.55,1,79.79175070173,True
1992,10,40.83,-85.33,1,66.45413478681775,True
1992,10,41.07,-85.13,2,57.472040881549376,True
1992,7,26.63,-81.95,0,127.64987728402157,True
1992,10,39.37,-84.93,1,95.40299554652724,True
1992,11,39.32,-87.38,1,103.71168234757788,True
1992,11,39.25,-86.65,3,59.95638343705476,True
1992,11,39.72,-86.9,3,53.0275448477122,True
1992,11,39.4,-86.52,3,39.89327477580917,True
1992,11,39.87,-86.88,1,54.335535195918844,True
1992,11,39.87,-86.9,3,55.95000467814439,True
1992,11,39.87,-86.12,3,22.672892017932075,True
1992,11,39.43,-85.88,3,46.14316183790254,True
1992,11,40.02,-85.88,2,48.73019591326353,True
1992,11,39.97,-85.92,1,42.40553403116433,True
1992,11,40.03,-85.85,2,51.3269289266166,True
1992,7,40.92,-83.02,1,111.50765706380045,True
1992,7,40.85,-82.52,0,83.5176025325404,True
1992,7,40.87,-82.25,0,68.64996631463151,True
1992,7,40.75,-82.63,1,97.98368390953017,True
1992,7,40.63,-82.23,0,92.43828167258073,True
1992,8,40.1,-83.2,0,92.392248685906,True
1992,5,42.92,-93.48,0,133.69848366758632,True
1992,5,41.65,-95.8,0,59.77794346517748,True
1992,5,35.55,-87.63,0,123.51401872856641,True
1992,5,43.95,-98.58,0,153.99763450389074,True
1992,5,43.95,-98.58,0,153.99763450389074,True
1992,5,44.0,-98.23,0,128.90862764239108,True
1992,6,43.58,-99.18,0,197.42215867175568,True
1992,8,31.53,-84.2,0,119.65571026533415,True
1992,7,40.55,-90.87,0,120.51339979695764,True
1992,7,40.43,-90.72,0,121.36537351891097,True
1992,7,39.65,-88.03,0,124.59287074915746,True
1992,7,39.62,-87.7,0,121.91387997806694,True
1992,5,34.65,-96.43,3,108.31560230381878,True
1992,5,35.1,-95.97,1,121.59349707187187,True
1992,5,34.72,-96.1,2,127.07146772022291,True
1992,5,34.75,-95.95,4,137.1642855365883,True
1992,5,34.0,-96.72,2,156.75872602364873,True
1992,5,34.53,-96.17,0,134.79963896680272,True
1992,5,34.53,-96.13,0,137.55241184348617,True
1992,5,34.0,-96.58,0,161.37929618165865,True
1992,5,34.0,-96.55,0,162.48361094903478,True
1992,5,34.83,-95.68,1,130.43826813854477,True
1992,5,36.88,-97.38,0,68.32085596494301,True
1992,5,34.8,-95.48,1,115.47393862426613,True
1992,5,34.62,-95.85,1,152.34078622469596,True
1992,5,34.53,-95.73,2,150.7041186619096,True
1992,5,36.78,-97.25,0,78.29064317313312,True
1992,5,36.08,-87.78,0,85.40394723315661,True
1992,7,41.63,-84.17,0,130.95243847337628,True
1992,3,35.22,-89.77,0,16.742120687277065,True
1992,7,43.03,-103.15,0,124.42551962934424,True
1992,6,26.98,-82.33,0,80.9587658793497,True
1992,6,27.98,-82.83,1,52.00571518985157,True
1992,6,28.18,-81.95,1,68.97389314730002,True
1992,6,27.12,-82.45,0,65.25172979485079,True
1992,7,27.52,-82.58,0,27.059282393537593,True
1992,7,26.63,-81.58,0,144.59254409358226,True
1992,6,38.35,-100.92,0,105.95614294415557,True
1992,6,37.7,-100.17,0,18.936508038181167,True
1992,6,37.9,-98.67,0,111.23687651266114,True
1992,6,26.07,-80.2,0,55.35912142285349,True
1992,6,27.78,-80.47,0,41.22751388488184,True
1992,6,26.98,-82.02,0,89.03350085936879,True
1992,6,28.03,-81.95,0,57.248821653915954,True
1992,6,38.42,-100.82,0,104.49990304413683,True
1992,8,35.45,-86.8,0,87.03016502618344,True
1992,7,41.05,-83.32,2,128.59056867144892,True
1992,6,30.07,-92.52,1,67.22726091106317,True
1992,6,42.55,-92.4,1,142.0806645726305,True
1992,7,41.33,-80.73,0,94.74337983375815,True
1992,7,40.93,-83.7,1,163.1036552979499,True
1992,7,41.72,-83.92,1,115.05573976270095,True
1992,7,38.3,-89.83,1,86.45405154739308,True
1992,2,40.28,-85.35,1,101.64955126421492,True
1992,7,41.13,-81.48,3,44.711814222323,True
1992,7,41.22,-81.83,0,21.611900835742436,True
1992,7,41.05,-81.22,2,67.03720701722096,True
1992,7,41.15,-81.35,1,51.68794952489469,True
1992,7,40.4,-82.82,1,138.44297023026064,True
1992,11,34.12,-81.57,3,45.75295292428941,True
1992,11,34.1,-81.53,2,41.4826352997578,True
1992,6,39.32,-103.22,0,124.94821335730086,True
1992,6,39.32,-103.22,1,124.94821335730086,True
1992,6,39.37,-103.27,0,118.74901323548372,True
1992,6,39.3,-103.15,1,124.90602674954748,True
1992,6,37.58,-102.4,0,207.82403538726768,True
1992,6,39.18,-102.27,0,53.26548980097061,True
1992,6,39.17,-102.08,0,39.346475512107865,True
1992,6,39.3,-102.25,0,47.86229758712946,True
1992,6,38.82,-102.22,0,75.56741853249211,True
1992,6,38.73,-102.35,1,90.35528294593713,True
1992,6,38.82,-102.27,0,78.2056586670298,True
1992,12,36.65,-119.77,0,39.32543181651538,True
1992,12,37.73,-122.15,0,67.66154635193757,True
1992,12,39.52,-121.57,1,5.918636209859762,True
1992,12,39.32,-121.38,1,29.170385177827352,True
1992,12,33.42,-117.62,0,77.45860525129685,True
1992,12,41.75,-124.2,1,128.0832817638735,True
1992,9,41.32,-85.7,0,4.292124168480238,True
1992,9,38.6,-85.48,1,80.40364531191784,True
1992,6,42.72,-102.62,0,157.11443144435836,True
1992,6,42.67,-103.0,0,162.3384202504592,True
1992,6,42.52,-102.68,0,178.84756577652206,True
1992,6,42.48,-102.68,0,182.70583942728365,True
1992,6,42.62,-103.0,0,167.8793475990626,True
1992,7,40.32,-98.9,0,38.834034938491826,True
1992,12,33.17,-117.35,0,40.05307908403655,True
1992,12,41.75,-124.2,1,128.0832817638735,True
1992,12,36.68,-121.77,0,54.0614392226054,True
1992,6,42.77,-99.33,1,136.51399218609276,True
1992,6,41.55,-100.05,1,62.9519044820269,True
1992,6,41.57,-99.77,0,79.57312294937354,True
1992,6,41.65,-99.65,1,84.06105439428323,True
1992,6,42.93,-99.08,1,163.5671206141998,True
1992,6,42.92,-98.83,1,178.81664813018,True
1992,6,42.62,-97.27,1,116.23211816844146,True
1992,6,41.87,-96.42,2,61.287063361268416,True
1992,6,40.37,-97.2,0,105.39274148609854,True
1992,6,40.92,-96.52,0,46.32112630510911,True
1992,3,39.67,-90.32,0,99.43273090184141,True
1992,4,42.05,-89.6,0,94.76030491531256,True
1992,4,40.33,-90.23,0,78.39866992307653,True
1992,3,35.53,-81.0,1,132.1108753926339,True
1992,3,35.5,-80.92,1,136.57838316883934,True
1992,3,35.93,-81.28,0,144.22455854335084,True
1992,3,35.12,-81.0,2,114.18066518670736,True
1992,6,40.13,-84.43,0,94.50306290167939,True
1992,6,39.97,-84.12,0,66.24260294954027,True
1992,6,40.0,-84.35,1,78.72722451917392,True
1992,6,40.02,-83.93,0,67.32760252818035,True
1992,3,35.37,-80.57,1,159.50167571323902,True
1992,3,35.58,-80.12,0,147.63403991732855,True
1992,7,36.4,-95.83,3,34.55221859910074,True
1992,7,36.43,-95.8,3,35.36688472576908,True
1992,6,41.27,-85.23,1,40.47103859179298,True
1992,6,40.42,-96.25,1,100.58603561321242,True
1992,6,40.53,-96.32,1,87.96193243078966,True
1992,6,42.28,-103.12,0,187.9277923432273,True
1992,6,42.1,-103.07,0,178.70009921458234,True
1992,6,42.53,-99.82,1,88.99992877009358,True
1992,7,39.92,-91.37,0,148.09569799817018,True
1992,7,39.93,-91.4,0,150.156009738787,True
1992,7,39.95,-91.2,0,146.05835772538524,True
1992,6,34.15,-99.27,2,35.82625118928216,True
1992,6,30.28,-104.02,0,254.13590464869105,False
1992,6,30.98,-103.65,0,175.1346890748424,True
1992,7,47.63,-120.07,0,183.14714284316312,True
1992,5,32.82,-95.93,1,131.39817264241051,True
1992,5,33.05,-95.78,2,151.91144457131344,True
1992,5,32.77,-95.7,0,151.6483115899563,True
1992,5,32.38,-94.98,1,107.18344028341565,True
1992,5,38.28,-112.85,0,76.61633979333985,True
1992,8,40.55,-112.1,0,84.47315344367595,True
1992,8,37.0,-113.47,0,84.90978510440763,True
1992,9,41.08,-112.07,1,37.58773653140847,True
1992,6,32.38,-101.02,0,120.29053163630284,True
1992,6,33.3,-102.2,0,53.20916414751745,True
1992,6,33.32,-102.02,0,41.77055891760467,True
1992,6,33.25,-101.85,0,45.06005317743248,True
1992,6,31.27,-98.95,1,143.9245663653262,True
1992,6,34.0,-100.0,1,102.38740894686444,True
1992,8,32.5,-86.23,1,41.479148960732985,True
1992,5,29.13,-98.2,0,65.95498127911533,True
1992,9,37.47,-97.82,1,39.04546321996524,True
1992,9,30.8,-98.2,1,78.57124168829947,True
1992,3,35.58,-80.97,0,137.4312527620689,True
1992,11,30.22,-93.03,3,20.740546028969042,True
1992,6,43.92,-95.98,2,70.58694601241076,True
1992,9,30.82,-97.08,1,30.924729777247705,True
1992,10,32.77,-96.78,0,53.65271401673423,True
1992,8,43.17,-97.08,0,54.435520200946904,True
1992,5,31.4,-100.32,0,16.65970574183125,True
1992,5,31.37,-100.38,1,10.653963167234728,True
1992,5,32.5,-100.72,0,127.3538622459566,True
1992,5,32.6,-100.83,0,140.31064577014936,True
1992,5,32.48,-100.53,0,119.81212756338495,True
1992,5,26.18,-97.82,0,49.72622180950902,True
1992,5,26.23,-97.62,0,40.3386649513903,True
1992,11,28.92,-82.37,0,135.1079950007281,True
1992,11,36.2,-76.68,3,91.93660331609372,True
1992,5,32.78,-96.0,1,124.12509609460415,True
1992,5,32.8,-95.95,1,129.1291007655514,True
1992,6,39.3,-103.23,0,125.1290307658921,True
1992,7,28.02,-82.78,2,51.04867138472413,True
1992,1,30.78,-85.53,0,44.434884042556355,True
1992,10,33.6,-96.08,1,161.34133742508635,True
1992,10,33.15,-94.92,0,127.31853716075963,True
1992,10,33.38,-94.47,1,118.82488464547144,True
1992,6,27.83,-97.07,1,43.659880986250876,True
1992,6,36.03,-102.15,0,97.12839364479757,True
1992,11,29.62,-95.75,1,66.97578552699058,True
1992,11,29.47,-95.62,1,52.38452945127469,True
1992,11,29.57,-95.28,1,22.306746874552534,True
1992,11,29.57,-95.28,1,22.306746874552534,True
1992,11,29.7,-95.38,2,38.612210448734594,True
1992,11,30.02,-95.08,3,60.94158742126581,True
1992,11,39.15,-85.73,2,77.95125402599932,True
1992,6,35.85,-102.17,0,80.24721453913742,True
1992,6,35.68,-102.0,0,56.21614320715349,True
1992,6,33.83,-100.85,0,91.26913899024213,True
1992,11,30.1,-95.03,3,69.99621106243345,True
1992,11,29.73,-95.28,4,34.662647579479376,True
1992,11,29.95,-95.0,4,53.70092792955151,True
1992,11,30.58,-94.8,2,126.10177816702307,True
1992,11,29.93,-95.02,1,51.250452055412346,True
1992,11,29.95,-95.0,1,53.70092792955151,True
1992,11,29.4,-94.9,0,19.08058244833326,True
1992,11,30.43,-93.97,1,79.94969078951922,True
1992,11,33.43,-96.62,0,114.64711618760813,True
1992,6,31.73,-102.68,0,52.0830385103533,True
1992,6,31.73,-102.5,0,37.75145124124413,True
1992,6,35.7,-101.95,3,56.28497416642391,True
1992,6,35.68,-101.73,4,49.702914849192084,True
1992,6,35.68,-101.62,4,50.32126778869676,True
1992,6,35.62,-101.63,1,43.59153255510592,True
1992,6,35.62,-101.62,1,43.749953334255785,True
1992,6,35.63,-101.58,2,45.63619423744376,True
1992,6,35.58,-101.58,4,40.28899770772371,True
1992,6,34.65,-102.72,0,112.67056899544835,True
1992,6,34.22,-102.98,0,124.60458944166591,True
