YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2016,3,36.2151,-96.0151,36.218,-96.0013,1,0,0,0,0,75000.0,0.0,40.71304297225036,True
2016,3,36.218,-96.0013,36.2358,-95.8153,2,0,0,7,0,2000000.0,0.0,39.51938524973337,True
2016,4,37.2626,-87.5092,37.2645,-87.5044,0,0,0,0,0,0.0,0.0,61.7783438001184,True
2016,4,37.5207,-87.5219,37.5234,-87.5,0,0,0,0,0,0.0,0.0,84.13334587526658,True
2016,4,39.0114,-88.7644,39.0117,-88.7635,0,0,0,0,0,0.0,0.0,123.02040941088065,True
2016,4,38.756,-88.0792,38.7572,-88.0787,0,0,0,0,0,0.0,0.0,63.176653178130714,True
2016,4,38.984,-96.5904,38.984,-96.5904,0,0,0,0,0,0.0,0.0,30.966273104446444,True
2016,2,30.8707,-87.381,30.9968,-87.2281,3,0,0,3,0,5000000.0,0.0,84.75078026203859,True
2016,3,36.7291,-95.5523,36.7408,-95.5062,1,0,0,0,0,75000.0,0.0,61.62330491445909,True
2016,3,36.2358,-95.8153,36.2765,-95.6677,1,0,0,0,0,750000.0,0.0,23.528450888217115,True
2016,3,36.284,-95.6384,36.3134,-95.5328,2,0,0,0,0,1000000.0,0.0,13.83133824414512,True
2016,5,38.6044,-100.5899,38.6142,-100.5725,0,0,0,0,0,0.0,0.0,108.37295968133897,True
2016,3,33.8767,-86.6247,33.8801,-86.621,1,0,0,0,0,0.0,0.0,79.51036783227421,True
2016,3,32.5338,-85.3794,32.5444,-85.3416,0,0,0,0,0,0.0,0.0,38.469166589114224,True
2016,4,39.1307,-95.8304,39.1307,-95.8304,0,0,0,0,0,0.0,0.0,37.76711449108337,True
2016,2,30.9968,-87.2281,31.0401,-87.1863,2,0,0,0,0,750000.0,0.0,102.82780919695661,True
2016,3,36.8151,-95.3178,36.8317,-95.2751,0,0,0,0,0,0.0,0.0,74.50510654628923,True
2016,4,36.8628,-94.6139,36.866,-94.5996,1,0,0,0,0,50000.0,0.0,114.27894333884521,True
2016,4,32.5993,-100.7865,32.6072,-100.774,0,0,0,0,0,0.0,0.0,139.36019735886208,True
2016,3,40.6828,-90.4443,40.699,-90.4165,1,0,0,0,0,15000.0,0.0,103.91521545679568,True
2016,5,38.2619,-100.1344,38.3348,-100.0077,3,0,0,0,0,0.0,0.0,57.57255680493324,True
2016,5,38.2611,-101.1868,38.2643,-101.1968,1,0,0,0,0,0.0,0.0,120.32988461873184,True
2016,3,39.7404,-89.8153,39.7738,-89.7627,1,0,0,0,0,280000.0,0.0,61.18273390960262,True
2016,5,38.5773,-100.5311,38.5887,-100.5265,0,0,0,0,0,0.0,0.0,103.23704556334279,True
2016,4,33.2593,-93.4685,33.2659,-93.464,1,0,0,0,0,0.0,0.0,96.40434899732644,True
2016,3,37.1211,-87.318,37.1488,-87.2442,0,0,0,0,0,3000.0,0.0,42.84835747162806,True
2016,4,33.25,-93.0941,33.243,-93.0754,0,0,0,0,0,25000.0,0.0,112.99393364276285,True
2016,3,40.7304,-89.6491,40.7602,-89.5908,0,0,0,0,0,260000.0,0.0,69.6893317424216,True
