EPISODE_ID,EVENT_ID,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,DATA_SOURCE,YEARMONTH
1122198.0,5264840,29.0,2001,September,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,1.5,30.0,,,,,1.0,SW,PARMA,1.0,SW,36.6,-89.83333,36.58333,-89.85,PDS,2001-09-01
1120992.0,5262049,24.0,2001,July,Tornado,0,0,0,0,20.0,,NWS STORM SURVEY,,F1,0.5,50.0,,,,,,,MADISON,,,38.5,-76.21667,38.5,-76.21667,PDS,2001-07-01
1120243.0,5261291,46.0,2001,July,Tornado,0,0,0,0,0.4,,LAW ENFORCEMENT,,F1,1.0,85.0,,,,,,,LENNOX,,,43.35,-96.9,43.35,-96.9,PDS,2001-07-01
1120244.0,5261292,46.0,2001,July,Tornado,0,0,0,0,0.01,,TRAINED SPOTTER,,F0,0.5,50.0,,,,,3.0,NW,TEA,3.0,NW,43.48333,-96.88333,43.48333,-96.88333,PDS,2001-07-01
1120244.0,5261293,46.0,2001,July,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.5,50.0,,,,,6.0,SW,(FSD)JOE FOSS FLD SI,6.0,SW,43.51667,-96.81667,43.53333,-96.81667,PDS,2001-07-01
1120245.0,5261294,46.0,2001,July,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.4,50.0,,,,,8.0,W,CANTON,8.0,W,43.3,-96.76667,43.3,-96.76667,PDS,2001-07-01
1121031.0,5262334,12.0,2001,August,Tornado,0,0,0,0,,,BROADCAST MEDIA,,F0,4.0,10.0,,,,,,,HIALEAH,,,25.85,-80.26667,25.76667,-80.26667,PDS,2001-08-01
1119324.0,5257672,20.0,2001,August,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,1.0,110.0,,,,,5.0,SW,LUCAS,5.0,SW,38.16667,-96.56667,38.16667,-96.56667,PDS,2001-08-01
1119324.0,5257675,20.0,2001,August,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,1.0,110.0,,,,,2.0,W,SYLVAN GROVE,2.0,W,37.71667,-97.11667,37.71667,-97.11667,PDS,2001-08-01
1119324.0,5257676,20.0,2001,August,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,1.0,110.0,,,,,2.0,W,SYLVAN GROVE,2.0,W,37.71667,-97.13333,37.71667,-97.13333,PDS,2001-08-01
1119720.0,5259678,56.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F1,5.0,100.0,,,,,10.0,E,OPAL,10.0,E,41.76667,-110.11667,41.76667,-110.03333,PDS,2001-07-01
1122316.0,5266493,12.0,2001,August,Tornado,0,0,0,0,10.0,,NEWSPAPER,,F0,2.0,50.0,,,,,8.0,W,FT PIERCE,8.0,W,27.45,-80.46667,27.45,-80.46667,PDS,2001-08-01
1122172.0,5264609,38.0,2001,August,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,3.0,E,NEW ROCKFORD,3.0,E,47.68333,-99.06667,47.68333,-99.06667,PDS,2001-08-01
1119948.0,5261125,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,5.0,N,BINFORD,5.0,N,47.63333,-98.35,47.63333,-98.35,PDS,2001-07-01
1119948.0,5261128,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,4.0,S,TOLNA,4.0,S,47.78333,-98.43333,47.78333,-98.43333,PDS,2001-07-01
1119948.0,5261129,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,2.0,N,TOLNA,2.0,N,47.86667,-98.43333,47.86667,-98.43333,PDS,2001-07-01
1119948.0,5261130,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,4.0,W,SHARON,4.0,W,47.6,-97.98333,47.6,-97.98333,PDS,2001-07-01
1119948.0,5261136,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,1.0,N,SHARON,1.0,N,47.61667,-97.9,47.61667,-97.9,PDS,2001-07-01
1121437.0,5263930,12.0,2001,September,Tornado,0,0,0,0,0.5,,LAW ENFORCEMENT,,F0,0.1,5.0,,,,,1.0,N,FERNANDINA BEACH,1.0,N,30.68333,-81.45,30.68333,-81.45,PDS,2001-09-01
1121436.0,5263928,13.0,2001,September,Tornado,0,0,0,0,1.5,,GENERAL PUBLIC,,F0,0.1,10.0,,,,,0.0,NW,ST MARYS,0.0,NW,30.73333,-81.55,30.73333,-81.55,PDS,2001-09-01
1120940.0,5261853,55.0,2001,June,Tornado,16,0,2,0,10.0,,TRAINED SPOTTER,,F3,30.0,880.0,,,,,2.0,E,GRANTSBURG,2.0,E,45.78333,-92.65,45.81667,-92.03333,PDS,2001-06-01
1120993.0,5262054,24.0,2001,July,Tornado,0,0,0,0,3.0,,EMERGENCY MANAGER,,F0,1.0,50.0,,,,,6.0,NW,SALISBURY,6.0,NW,38.43333,-75.68333,38.43333,-75.68333,PDS,2001-07-01
1119324.0,5257670,20.0,2001,August,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.5,110.0,,,,,1.0,W,RUSSELL,1.0,W,37.36667,-96.98333,37.36667,-96.98333,PDS,2001-08-01
1119396.0,5260931,21.0,2001,July,Tornado,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,,F0,1.0,30.0,,,,,2.0,SE,SALYERSVILLE,2.0,SE,37.73333,-83.03333,37.73333,-83.03333,PDS,2001-07-01
1121944.0,5265473,42.0,2001,August,Tornado,0,0,0,0,100.0,,NWS STORM SURVEY,,F1,3.0,300.0,,,,,1.0,SW,DUHRING,1.0,SW,41.5,-79.01667,41.53333,-78.96667,PDS,2001-08-01
1121104.0,5262560,30.0,2001,July,Tornado,0,0,0,0,,,NWS EMPLOYEE(OFF DUTY),,F0,20.0,100.0,,,,,40.0,SW,TAMPICO,40.0,SW,47.88333,-107.43333,48.01667,-107.1,PDS,2001-07-01
1122619.0,5266332,17.0,2001,August,Tornado,0,0,0,0,,,BROADCAST MEDIA,,F0,0.1,20.0,,,,,2.0,W,OGDEN,2.0,W,40.11667,-87.98333,40.11667,-87.98333,PDS,2001-08-01
1122126.0,5264582,20.0,2001,August,Tornado,0,0,0,0,,,STORM CHASER,,F0,0.3,30.0,,,,,2.0,NNW,ELLIS,2.0,NNW,38.96667,-99.56667,38.96667,-99.56667,PDS,2001-08-01
1118586.0,5257981,12.0,2001,July,Tornado,0,0,0,0,20.0,,BROADCAST MEDIA,,F1,0.3,15.0,,,,,5.0,S,LA BELLE,5.0,S,26.68,-81.43333,26.68,-81.43333,PDS,2001-07-01
1119948.0,5261123,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,100.0,,,,,3.0,N,ANETA,3.0,N,47.73333,-97.98333,47.73333,-97.98333,PDS,2001-07-01
1119948.0,5261135,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,100.0,,,,,12.0,NW,ANETA,12.0,NW,47.8,-98.16667,47.8,-98.16667,PDS,2001-07-01
1120246.0,5261295,46.0,2001,July,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.1,50.0,,,,,8.0,NW,CANTON,8.0,NW,43.38333,-96.71667,43.38333,-96.71667,PDS,2001-07-01
1119324.0,5257789,20.0,2001,August,Tornado,0,0,0,0,5.0,,NEWSPAPER,,F0,0.5,110.0,,,,,8.0,S,SYLVAN GROVE,8.0,S,37.68333,-96.98333,37.68333,-96.98333,PDS,2001-08-01
1121495.0,5263237,19.0,2001,August,Tornado,0,0,0,0,5.0,,LAW ENFORCEMENT,,F0,4.0,20.0,,,,,5.0,NW,ONAWA,5.0,NW,42.08333,-96.16667,42.06667,-96.1,PDS,2001-08-01
1120941.0,5261854,55.0,2001,June,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F2,4.0,880.0,,,,,7.0,W,SPOONER,7.0,W,45.83333,-92.05,45.83333,-91.96667,PDS,2001-06-01
1119948.0,5261117,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,2.0,S,PEMBINA,2.0,S,48.93333,-97.25,48.93333,-97.25,PDS,2001-07-01
1119948.0,5261119,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,2.0,S,MC VILLE,2.0,S,47.73333,-98.16667,47.73333,-98.16667,PDS,2001-07-01
1119948.0,5261120,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,8.0,N,BINFORD,8.0,N,47.68333,-98.35,47.68333,-98.35,PDS,2001-07-01
1119948.0,5261121,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,0.5,25.0,,,,,2.0,NW,BINFORD,2.0,NW,47.58333,-98.38333,47.58333,-98.38333,PDS,2001-07-01
1119948.0,5261122,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F0,1.0,25.0,,,,,9.0,NW,BINFORD,9.0,NW,47.66667,-98.48333,47.65,-98.46667,PDS,2001-07-01
1121297.0,5263637,55.0,2001,August,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.2,30.0,,,,,3.0,SW,OSSEO,3.0,SW,44.55,-91.26667,44.55,-91.26667,PDS,2001-08-01
1121070.0,5261573,20.0,2001,July,Tornado,0,0,0,0,,,AMATEUR RADIO,,F0,0.5,50.0,,,,,12.0,SE,MC DONALD,12.0,SE,39.66667,-101.2,39.65,-101.2,PDS,2001-07-01
1119600.0,5258235,17.0,2001,July,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,1.5,150.0,,,,,1.0,NW,LOVINGTON,1.0,NW,39.73333,-88.65,39.71667,-88.63333,PDS,2001-07-01
1119600.0,5258236,17.0,2001,July,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.1,20.0,,,,,3.0,SSE,SULLIVAN,3.0,SSE,39.56667,-88.6,39.56667,-88.6,PDS,2001-07-01
1119093.0,5257951,9.0,2001,July,Tornado,0,0,0,0,75.0,,TRAINED SPOTTER,,F0,10.0,10.0,,,,,,,NEW MILFORD,,,41.56667,-73.41667,41.55,-73.31667,PDS,2001-07-01
1121278.0,5263417,35.0,2001,August,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,50.0,20.0,,,,,4.0,E,YESO,4.0,E,34.43333,-104.55,34.43333,-104.55,PDS,2001-08-01
1121536.0,5263472,48.0,2001,August,Tornado,0,0,0,0,5.0,,NEWSPAPER,,F0,0.5,30.0,,,,,2.0,NE,BRAZORIA,2.0,NE,29.06667,-95.56667,29.06667,-95.56667,PDS,2001-08-01
1119678.0,5259274,36.0,2001,July,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,0.1,50.0,,,,,,,HAMPTON BAYS,,,40.88333,-72.5,40.88333,-72.5,PDS,2001-07-01
1121395.0,5263648,42.0,2001,September,Tornado,0,0,0,0,60.0,,EMERGENCY MANAGER,,F1,2.0,300.0,,,,,2.0,NW,LEWISBURG,2.0,NW,40.96667,-76.91667,40.93333,-76.86667,PDS,2001-09-01
1121396.0,5263649,42.0,2001,September,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F1,0.5,300.0,,,,,2.0,NW,MONTANDON,2.0,SE,40.98,-76.88333,40.97,-76.85,PDS,2001-09-01
1121070.0,5261497,20.0,2001,July,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F0,0.2,50.0,,,,,5.0,SW,ATWOOD,5.0,SW,39.75,-101.11667,39.75,-101.11667,PDS,2001-07-01
1119026.0,5257518,38.0,2001,July,Tornado,0,0,0,0,,,GENERAL PUBLIC,,F1,3.0,50.0,,,,,6.0,W,NORTONVILLE,6.0,W,46.55,-98.86667,46.55,-98.86667,PDS,2001-07-01
1120560.0,5259951,12.0,2001,July,Tornado,0,0,0,0,75.0,,NEWSPAPER,,F0,0.5,10.0,,,,,5.0,WSW,FLORAL CITY,5.0,WSW,28.73333,-82.35,28.73333,-82.35,PDS,2001-07-01
1119876.0,5259505,30.0,2001,July,Tornado,0,0,0,0,,,TRAINED SPOTTER,,F2,2.0,200.0,,,,,13.0,N,BAKER,13.0,N,46.55,-104.28333,46.55,-104.28333,PDS,2001-07-01
1123887.0,5270040,12.0,2001,October,Tornado,0,0,0,0,625.0,,NWS STORM SURVEY,,F1,0.5,50.0,,,,,,,MILTON,,,30.63333,-87.03333,30.63333,-87.03333,PDS,2001-10-01
1124476.0,5271171,48.0,2001,November,Tornado,1,0,0,0,50.0,,LAW ENFORCEMENT,,F0,2.0,100.0,,,,,8.0,SSW,HENLY,8.0,SSW,30.1,-98.26667,30.11667,-98.25,PDS,2001-11-01
1124787.0,5272357,1.0,2001,November,Tornado,0,0,0,0,15.0,,BROADCAST MEDIA,,F0,0.1,20.0,,,,,,,BUTLER,,,32.08333,-88.21667,32.08333,-88.21667,PDS,2001-11-01
1124788.0,5272358,1.0,2001,November,Tornado,0,0,0,0,15.0,,BROADCAST MEDIA,,F0,0.1,20.0,,,,,,,GILBERTOWN,,,31.86667,-88.31667,31.86667,-88.31667,PDS,2001-11-01
1124789.0,5272359,1.0,2001,November,Tornado,0,0,0,0,25.0,,BROADCAST MEDIA,,F0,0.1,20.0,,,,,,,TOXEY,,,31.9,-88.3,31.9,-88.3,PDS,2001-11-01
1124790.0,5272360,1.0,2001,November,Tornado,0,0,0,0,25.0,,LAW ENFORCEMENT,,F0,0.1,20.0,,,,,,,BREWTON,,,31.11667,-87.06667,31.11667,-87.06667,PDS,2001-11-01
1124791.0,5272361,1.0,2001,November,Tornado,0,0,0,0,15.0,,EMERGENCY MANAGER,,F0,0.1,20.0,,,,,,,RIVER FALLS,,,31.35,-86.55,31.35,-86.55,PDS,2001-11-01
1124714.0,5272622,28.0,2001,November,Tornado,0,0,0,0,,,EMERGENCY MANAGER,,F0,0.3,50.0,,,,,2.0,N,CYNTHIA,2.0,N,32.43333,-90.25,32.43333,-90.25,PDS,2001-11-01
1124714.0,5272624,28.0,2001,November,Tornado,0,0,0,0,1.0,,LAW ENFORCEMENT,,F0,0.2,50.0,,,,,3.0,SE,BOLTON,3.0,SE,32.31667,-90.43333,32.31667,-90.43333,PDS,2001-11-01
1124895.0,5272111,1.0,2001,November,Tornado,7,0,0,0,400.0,0.0,NWS STORM SURVEY,,F2,2.0,300.0,,,,,5.0,NW,UNION GROVE,5.0,NW,34.45,-86.51667,34.45,-86.51667,PDS,2001-11-01
1124896.0,5272112,1.0,2001,November,Tornado,0,0,0,0,1.0,0.0,NWS STORM SURVEY,,F0,0.2,30.0,,,,,6.0,E,ABERNANT,6.0,E,33.28333,-87.1,33.28333,-87.08333,PDS,2001-11-01
1124248.0,5270622,40.0,2001,October,Tornado,0,0,0,0,0.1,,NWS STORM SURVEY,,F0,1.0,50.0,,,,,2.0,NE,ELK CITY,2.0,NE,35.61667,-99.51667,35.61667,-99.51667,PDS,2001-10-01
1124491.0,5273160,48.0,2001,November,Tornado,0,0,0,0,30.0,,LAW ENFORCEMENT,,F0,2.0,30.0,,,,,7.0,NE,AUSTIN,7.0,NE,30.35,-97.66667,30.38333,-97.65,PDS,2001-11-01
1124280.0,5271200,29.0,2001,October,Tornado,0,0,0,0,0.0,,NWS STORM SURVEY,,F0,0.5,75.0,,,,,,,CROCKER,,,37.95,-92.26667,37.95,-92.25,PDS,2001-10-01
1124245.0,5271835,12.0,2001,October,Tornado,0,0,0,0,750.0,,EMERGENCY MANAGER,,F1,1.0,100.0,,,,,2.0,SW,ARGYLE,2.0,SW,30.7,-86.06667,30.7,-86.06667,PDS,2001-10-01
1124423.0,5271709,48.0,2001,October,Tornado,0,0,0,0,40.0,,LAW ENFORCEMENT,,F0,2.0,50.0,,,,,2.0,N,DAYTON,2.0,N,30.08333,-94.88333,30.05,-94.88333,PDS,2001-10-01
1124423.0,5271713,48.0,2001,October,Tornado,0,0,0,0,60.0,,EMERGENCY MANAGER,,F1,1.0,50.0,,,,,1.0,W,BRYAN,1.0,W,30.66667,-96.38333,30.66667,-96.36667,PDS,2001-10-01
1124897.0,5272113,1.0,2001,November,Tornado,0,0,0,0,75.0,0.0,NWS STORM SURVEY,,F1,2.1,200.0,,,,,2.0,SW,VINEMONT,2.0,SW,34.23333,-86.9,34.25,-86.86667,PDS,2001-11-01
1124714.0,5272629,28.0,2001,November,Tornado,0,0,0,0,,,AMATEUR RADIO,,F0,0.1,50.0,,,,,5.0,SW,STARKVILLE,5.0,SW,33.41667,-88.9,33.41667,-88.9,PDS,2001-11-01
1124377.0,5270802,48.0,2001,October,Tornado,0,0,0,0,10.0,,LAW ENFORCEMENT,,F1,0.1,50.0,,,,,4.0,E,LITTLE ELM,4.0,E,32.16667,-97.15,32.16667,-97.15,PDS,2001-10-01
1124377.0,5270803,48.0,2001,October,Tornado,1,0,0,0,750.0,,NWS STORM SURVEY,,F2,9.0,590.0,,,,,,,DECATUR,,,33.48333,-97.18333,33.48333,-97.18333,PDS,2001-10-01
1124635.0,5273252,48.0,2001,November,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F1,0.6,200.0,,,,,,,GEORGE WEST,,,28.33333,-98.11667,28.33333,-98.11667,PDS,2001-11-01
1124898.0,5272181,1.0,2001,November,Tornado,0,0,0,0,4.0,0.0,GOVT OFFICIAL,,F0,0.6,50.0,,,,,4.0,SE,MYRTLEWOOD,4.0,SE,32.21667,-87.9,32.23333,-87.9,PDS,2001-11-01
1124899.0,5272182,1.0,2001,November,Tornado,0,0,0,0,2.0,0.0,EMERGENCY MANAGER,,F0,0.2,50.0,,,,,0.0,NW,ANSLEY,0.0,NW,31.88333,-86.11667,31.88333,-86.11667,PDS,2001-11-01
1124534.0,5272379,17.0,2001,October,Tornado,0,0,0,0,2.2,,NWS STORM SURVEY,,F2,1.8,300.0,,,,,1.0,WSW,MONTICELLO,1.0,WSW,39.88333,-88.75,39.88333,-88.75,PDS,2001-10-01
1124534.0,5272380,17.0,2001,October,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.1,20.0,,,,,3.0,ENE,OAKLEY,3.0,ENE,40.03333,-88.58333,40.05,-88.55,PDS,2001-10-01
1124584.0,5272807,21.0,2001,November,Tornado,4,0,0,0,750.0,80.0,NWS STORM SURVEY,,F2,11.5,300.0,,,,,7.0,W,HAZEL,7.0,W,36.5,-88.45,36.65,-88.36667,PDS,2001-11-01
1124431.0,5270580,26.0,2001,October,Tornado,0,0,0,0,100.0,,NWS STORM SURVEY,,F0,5.0,440.0,,,,,1.0,W,HOWARDSVILLE,1.0,W,42.03333,-85.73333,42.08333,-85.65,PDS,2001-10-01
1124248.0,5270778,40.0,2001,October,Tornado,0,0,0,0,125.0,,NWS STORM SURVEY,,F1,2.0,440.0,,,,,7.0,S,BINGER,7.0,S,35.25,-97.6,35.25,-97.6,PDS,2001-10-01
1124242.0,5272026,12.0,2001,October,Tornado,0,0,0,0,325.0,,EMERGENCY MANAGER,,F1,0.2,50.0,,,,,6.0,SE,APALACHICOLA,6.0,SE,29.66667,-84.91667,29.66667,-84.91667,PDS,2001-10-01
1124422.0,5271610,48.0,2001,October,Tornado,0,0,0,0,3.75,,EMERGENCY MANAGER,,F2,3.5,100.0,,,,,,,PASADENA,,,28.95,-95.33333,28.95,-95.33333,PDS,2001-10-01
1124422.0,5271612,48.0,2001,October,Tornado,0,0,0,0,,,METEOROLOGIST(NON NWS),,F0,0.2,25.0,,,,,,,LA PORTE,,,,,,,PDS,2001-10-01
1123608.0,5270224,24.0,2001,September,Tornado,55,0,2,0,100.0,,NWS STORM SURVEY,,F3,11.5,200.0,,,,,1.0,SW,HYATTSVILLE,1.0,SW,38.93333,-76.98333,39.1,-76.85,PDS,2001-09-01
1124248.0,5270684,40.0,2001,October,Tornado,0,0,0,0,0.0,,STORM CHASER,,F0,0.1,25.0,,,,,6.0,W,ARAPAHO,6.0,W,35.65,-98.9,35.65,-98.9,PDS,2001-10-01
1124248.0,5270686,40.0,2001,October,Tornado,0,0,0,0,10.0,,NWS STORM SURVEY,,F1,5.0,100.0,,,,,1.0,N,GOTEBO,1.0,N,35.28333,-97.93333,35.28333,-97.93333,PDS,2001-10-01
1124377.0,5270804,48.0,2001,October,Tornado,1,0,0,0,200.0,,NWS STORM SURVEY,,F2,2.5,440.0,,,,,,,PARADISE,,,33.48333,-97.18333,33.48333,-97.18333,PDS,2001-10-01
1124095.0,5271278,48.0,2001,October,Tornado,0,0,0,0,0.0,,GENERAL PUBLIC,,F0,0.5,10.0,,,,,1.0,W,BEVIL OAKS,1.0,W,30.15,-94.28333,30.15,-94.28333,PDS,2001-10-01
1124923.0,5272279,1.0,2001,November,Tornado,0,0,0,0,0.8,0.0,NWS STORM SURVEY,,F3,29.1,300.0,,,,,2.0,SSW,BELK,2.0,SSW,33.61667,-87.95,33.86667,-87.56667,PDS,2001-11-01
1124433.0,5270585,18.0,2001,October,Tornado,0,0,0,0,50.0,,NWS STORM SURVEY,,F0,3.0,50.0,,,,,3.0,WNW,(EKM)ELKHART MUNI AR,3.0,WNW,41.73333,-86.05,41.73333,-86.0,PDS,2001-10-01
1124434.0,5270586,18.0,2001,October,Tornado,0,0,0,0,1.3,,NWS STORM SURVEY,,F2,4.5,1320.0,,,,,2.0,SE,MISHAWAKA,2.0,SE,41.65,-86.13333,41.7,-86.01667,PDS,2001-10-01
1124434.0,5270587,18.0,2001,October,Tornado,3,0,0,0,936.0,,NWS STORM SURVEY,,F0,0.1,400.0,,,,,4.0,W,ELKHART,4.0,W,41.68333,-86.05,41.68333,-86.05,PDS,2001-10-01
1124471.0,5271330,48.0,2001,November,Tornado,2,0,0,0,100.0,,BROADCAST MEDIA,,F0,4.0,200.0,,,,,4.0,W,BOERNE,4.0,W,29.78333,-98.8,29.83333,-98.73333,PDS,2001-11-01
1124471.0,5271331,48.0,2001,November,Tornado,0,0,0,0,10.0,,LAW ENFORCEMENT,,F0,1.2,50.0,,,,,5.0,W,BOERNE,5.0,W,29.78333,-98.81667,29.83333,-98.8,PDS,2001-11-01
1124108.0,5271333,22.0,2001,October,Tornado,0,0,0,0,50.0,,LAW ENFORCEMENT,,F1,0.5,10.0,,,,,,,MERRYVILLE,,,30.75,-93.53333,30.75,-93.53333,PDS,2001-10-01
1124246.0,5271836,12.0,2001,October,Tornado,0,0,0,0,300.0,,EMERGENCY MANAGER,,F1,2.7,100.0,,,,,6.0,E,WAUSAU,6.0,E,30.63333,-85.48333,30.7,-85.5,PDS,2001-10-01
1124924.0,5272365,1.0,2001,November,Tornado,4,0,2,0,0.3,0.0,NWS STORM SURVEY,,F2,8.2,200.0,,,,,3.0,SSW,SAND ROCK,3.0,SSW,34.25,-85.76667,34.33333,-85.68333,PDS,2001-11-01
1124793.0,5272363,1.0,2001,November,Tornado,0,0,0,0,15.0,,EMERGENCY MANAGER,,F0,0.2,60.0,,,,,,,ROSE HILL,,,31.45,-86.33333,31.45,-86.33333,PDS,2001-11-01
1124798.0,5272407,1.0,2001,November,Tornado,0,0,0,0,30.0,,EMERGENCY MANAGER,,F0,3.0,100.0,,,,,,,GEORGIANA,,,31.63333,-86.75,31.63333,-86.75,PDS,2001-11-01
1124890.0,5273369,1.0,2001,November,Tornado,22,0,0,0,0.8,0.0,NWS STORM SURVEY,,F4,8.3,500.0,,,,,3.0,SE,ONEONTA,3.0,SE,33.91667,-86.43333,34.05,-86.35,PDS,2001-11-01
1124886.0,5273365,1.0,2001,November,Tornado,0,0,0,0,100.0,0.0,NWS STORM SURVEY,,F2,7.1,100.0,,,,,4.0,S,FYFFE,4.0,S,34.38333,-85.91667,34.45,-85.81667,PDS,2001-11-01
1124887.0,5273366,1.0,2001,November,Tornado,0,0,0,0,230.0,0.0,NWS STORM SURVEY,,F2,9.1,200.0,,,,,4.0,SE,WINTERBORO,4.0,SE,33.26667,-86.15,33.36667,-86.01667,PDS,2001-11-01
1124248.0,5270621,40.0,2001,October,Tornado,0,0,0,0,20.0,,NWS STORM SURVEY,,F1,0.5,50.0,,,,,8.0,WNW,ELK CITY,8.0,WNW,35.6,-99.51667,35.6,-99.51667,PDS,2001-10-01
1124049.0,5271833,22.0,2001,October,Tornado,0,0,0,0,10.0,,LAW ENFORCEMENT,,F0,0.2,10.0,,,,,3.0,S,HOLDEN,3.0,S,30.45,-90.66667,30.45,-90.66667,PDS,2001-10-01
1124050.0,5271834,22.0,2001,October,Tornado,0,0,0,0,35.0,,GENERAL PUBLIC,,F1,0.5,30.0,,,,,11.0,N,PORT SULPHUR,11.0,N,29.63333,-89.7,29.63333,-89.7,PDS,2001-10-01
1124925.0,5272366,1.0,2001,November,Tornado,2,0,0,0,0.5,0.0,NWS STORM SURVEY,,F2,4.5,100.0,,,,,1.0,SW,PELL CITY,1.0,SW,33.58333,-86.28333,33.61667,-86.23333,PDS,2001-11-01
1124926.0,5272367,1.0,2001,November,Tornado,1,0,0,0,0.2,0.0,NWS STORM SURVEY,,F2,5.9,125.0,,,,,3.0,SW,ARGO,3.0,SW,33.65,-86.56667,33.68333,-86.53333,PDS,2001-11-01
1124490.0,5273159,48.0,2001,November,Tornado,0,0,0,0,100.0,,NWS STORM SURVEY,,F1,2.5,800.0,,,,,3.0,S,AUSTIN,3.0,S,30.23333,-97.75,30.26667,-97.73333,PDS,2001-11-01
1124492.0,5273245,48.0,2001,November,Tornado,0,0,0,0,80.0,,NWS STORM SURVEY,,F1,3.0,500.0,,,,,4.0,NW,BERGSTROM AFB,4.0,NW,30.23333,-97.7,30.25,-97.65,PDS,2001-11-01
1124484.0,5273069,48.0,2001,November,Tornado,0,0,0,0,,,LAW ENFORCEMENT,,F0,0.1,20.0,,,,,3.0,W,KARNES CITY,3.0,W,28.88333,-97.93333,28.88333,-97.93333,PDS,2001-11-01
1124485.0,5273070,48.0,2001,November,Tornado,0,0,0,0,120.0,30.0,GENERAL PUBLIC,,F1,2.5,200.0,,,,,11.0,W,KARNES CITY,11.0,W,28.88333,-98.06667,28.93333,-98.03333,PDS,2001-11-01
1124248.0,5270687,40.0,2001,October,Tornado,1,0,0,0,600.0,,NWS STORM SURVEY,,F3,8.0,440.0,,,,,9.0,SSW,COWDEN,9.0,SSW,35.33333,-98.16667,35.33333,-98.16667,PDS,2001-10-01
1124593.0,5272983,22.0,2001,November,Tornado,0,0,0,0,15.0,,NWS STORM SURVEY,,F1,6.8,30.0,,,,,4.0,NW,CHATHAM,4.0,NW,32.33333,-92.5,32.41667,-92.4,PDS,2001-11-01
1124593.0,5272984,22.0,2001,November,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F0,2.2,15.0,,,,,5.0,NW,OKALOOSA,5.0,NW,32.45,-92.4,32.45,-92.4,PDS,2001-11-01
1124594.0,5272985,22.0,2001,November,Tornado,0,0,0,0,,,NWS STORM SURVEY,,F1,11.5,30.0,,,,,3.0,NNW,COLFAX,3.0,NNW,31.55,-92.73333,31.63333,-92.55,PDS,2001-11-01
